continent,country,geo,date,trade_war,us_china_trade_war,china_trade_war,US_trade_war,Meng_Wanzhou,huawei_ban,huawei,meng_wanzhou_huawei,huawei_google_ban,huawei_android_ban,Hong_Kong_protests
Oceania,Australia,AU,2019/6/2,51,39,47,46,0,16,44,0,9,17,2
Oceania,Australia,AU,2019/6/9,35,37,35,29,7,15,41,0,28,17,31
Oceania,Australia,AU,2019/6/16,49,36,35,52,0,10,40,0,10,18,42
Oceania,Australia,AU,2019/6/23,53,62,58,52,4,13,38,0,6,0,6
Oceania,Australia,AU,2019/6/30,23,22,26,22,0,19,37,0,10,0,11
Oceania,Australia,AU,2019/7/7,20,19,21,31,4,8,37,0,0,0,6
Oceania,Australia,AU,2019/7/14,18,14,17,20,0,12,38,0,0,18,5
Oceania,Australia,AU,2019/7/21,22,10,14,15,0,7,41,0,0,0,10
Oceania,Australia,AU,2019/7/28,35,26,27,28,4,4,36,0,6,18,18
Oceania,Australia,AU,2019/8/4,100,89,85,67,0,4,36,0,13,0,30
Oceania,Australia,AU,2019/8/11,58,63,51,63,0,8,35,0,9,0,100
Oceania,Australia,AU,2019/8/18,69,71,65,54,0,7,36,0,0,0,54
Oceania,Australia,AU,2019/8/25,83,100,100,100,0,4,32,0,6,0,45
Oceania,Australia,AU,2019/9/1,69,50,54,71,0,7,33,0,12,34,57
Oceania,Australia,AU,2019/9/8,41,43,35,50,4,9,36,15,12,17,31
Oceania,Australia,AU,2019/9/15,37,45,53,43,3,5,42,15,6,0,16
Oceania,Australia,AU,2019/9/22,43,44,40,49,13,2,38,15,0,0,14
Oceania,Australia,AU,2019/9/29,43,36,32,35,0,2,32,0,6,0,42
Oceania,Australia,AU,2019/10/6,68,61,54,65,4,6,32,0,0,0,38
Oceania,Australia,AU,2019/10/13,38,40,39,52,4,6,33,0,9,17,32
Oceania,Australia,AU,2019/10/20,30,36,31,42,0,4,32,0,6,0,15
Oceania,Australia,AU,2019/10/27,29,40,33,38,0,3,31,0,18,0,18
Asia,Bangladesh,BD,2018/3/4,0,0,0,0,0,0,56,0,0,0,0
Asia,Bangladesh,BD,2018/3/11,18,67,26,23,0,11,58,0,0,0,0
Asia,Bangladesh,BD,2018/3/18,18,45,26,23,0,0,52,0,0,0,0
Asia,Bangladesh,BD,2018/3/25,19,0,28,0,0,0,66,0,0,0,0
Asia,Bangladesh,BD,2018/4/1,30,67,27,46,0,11,71,0,0,0,0
Asia,Bangladesh,BD,2018/4/8,18,44,0,23,0,0,63,0,0,0,0
Asia,Bangladesh,BD,2018/4/15,54,67,53,69,0,11,71,0,0,0,0
Asia,Bangladesh,BD,2018/4/22,24,0,26,23,0,10,74,0,0,0,0
Asia,Bangladesh,BD,2018/4/29,19,0,27,0,0,0,72,0,0,0,0
Asia,Bangladesh,BD,2018/5/6,17,42,25,0,0,10,62,0,0,0,0
Asia,Bangladesh,BD,2018/5/13,0,0,0,24,0,0,72,0,0,0,0
Asia,Bangladesh,BD,2018/5/20,40,49,29,25,0,0,75,0,0,0,0
Asia,Bangladesh,BD,2018/5/27,20,0,29,25,0,0,75,0,0,0,0
Asia,Bangladesh,BD,2018/6/3,40,50,29,25,0,12,80,0,0,0,0
Asia,Bangladesh,BD,2018/6/10,21,0,61,0,0,12,76,0,0,0,0
Asia,Bangladesh,BD,2018/6/17,30,0,39,22,0,0,53,0,0,0,0
Asia,Bangladesh,BD,2018/6/24,37,40,55,41,0,0,55,0,0,0,0
Asia,Bangladesh,BD,2018/7/1,17,62,24,21,0,0,55,0,0,0,0
Asia,Bangladesh,BD,2018/7/8,52,63,62,43,0,0,64,0,0,0,0
Asia,Bangladesh,BD,2018/7/15,69,43,42,22,0,0,63,0,0,0,0
Asia,Bangladesh,BD,2018/7/22,92,43,100,44,0,0,68,0,0,0,0
Asia,Bangladesh,BD,2018/7/29,60,59,66,38,0,11,68,0,0,0,0
Asia,Bangladesh,BD,2018/8/5,53,58,26,37,0,0,75,0,0,0,0
Asia,Bangladesh,BD,2018/8/12,48,66,39,46,0,0,79,0,0,0,0
Asia,Bangladesh,BD,2018/8/19,22,0,31,0,0,12,71,0,0,0,0
Asia,Bangladesh,BD,2018/8/26,17,43,0,0,0,0,72,0,0,0,0
Asia,Bangladesh,BD,2018/9/2,51,84,49,22,0,0,71,0,0,0,0
Asia,Bangladesh,BD,2018/9/9,33,41,36,21,0,0,66,0,0,0,0
Asia,Bangladesh,BD,2018/9/16,73,96,38,33,0,0,57,0,0,0,0
Asia,Bangladesh,BD,2018/9/23,25,75,89,58,0,9,50,0,0,0,0
Asia,Bangladesh,BD,2018/9/30,42,0,25,0,0,0,62,0,0,0,0
Asia,Bangladesh,BD,2018/10/7,22,83,49,64,0,0,59,0,0,0,0
Asia,Bangladesh,BD,2018/10/14,29,86,64,37,0,0,66,0,0,0,0
Asia,Bangladesh,BD,2018/10/21,41,40,47,0,0,10,68,0,0,0,0
Asia,Bangladesh,BD,2018/10/28,27,79,47,20,0,0,68,0,0,0,0
Asia,Bangladesh,BD,2018/11/4,50,41,36,0,0,9,67,0,0,0,0
Asia,Bangladesh,BD,2018/11/11,16,82,36,21,0,10,65,0,0,0,0
Asia,Bangladesh,BD,2018/11/18,69,85,75,65,0,0,67,0,0,0,0
Asia,Bangladesh,BD,2018/11/25,17,42,25,0,0,10,61,0,0,0,0
Asia,Bangladesh,BD,2018/12/2,18,43,26,22,65,10,63,97,0,0,0
Asia,Bangladesh,BD,2018/12/9,34,42,37,32,64,10,63,94,0,0,0
Asia,Bangladesh,BD,2018/12/16,43,0,25,0,0,0,63,0,0,0,0
Asia,Bangladesh,BD,2018/12/23,0,0,0,0,68,11,58,0,0,0,0
Asia,Bangladesh,BD,2018/12/30,20,49,29,0,0,0,60,0,0,0,0
Asia,Bangladesh,BD,2019/1/6,18,0,26,0,0,0,70,0,0,0,0
Asia,Bangladesh,BD,2019/1/13,36,44,26,23,100,0,67,0,0,0,0
Asia,Bangladesh,BD,2019/1/20,23,0,25,0,65,0,67,0,0,0,0
Asia,Bangladesh,BD,2019/1/27,35,43,38,22,0,10,70,0,0,0,0
Asia,Bangladesh,BD,2019/2/3,28,41,37,43,0,0,74,0,0,0,0
Asia,Bangladesh,BD,2019/2/10,16,0,47,21,62,0,71,0,0,0,0
Asia,Bangladesh,BD,2019/2/17,0,0,0,0,0,0,72,0,0,0,0
Asia,Bangladesh,BD,2019/2/24,16,41,0,21,0,10,79,0,0,0,0
Asia,Bangladesh,BD,2019/3/3,16,61,24,21,62,0,82,0,0,0,0
Asia,Bangladesh,BD,2019/3/10,33,41,24,21,0,0,77,0,0,0,0
Asia,Bangladesh,BD,2019/3/17,16,41,0,21,0,0,73,0,0,0,0
Asia,Bangladesh,BD,2019/3/24,25,41,0,31,0,9,84,0,0,0,0
Asia,Bangladesh,BD,2019/3/31,27,44,26,0,0,10,93,0,0,0,0
Asia,Bangladesh,BD,2019/4/7,17,0,0,0,0,10,85,0,0,0,0
Asia,Bangladesh,BD,2019/4/14,17,0,0,0,0,0,76,0,0,0,0
Asia,Bangladesh,BD,2019/4/21,26,43,25,22,0,0,76,0,0,0,0
Asia,Bangladesh,BD,2019/4/28,24,0,24,21,0,0,67,0,0,0,0
Asia,Bangladesh,BD,2019/5/5,18,44,39,23,66,0,73,0,0,0,0
Asia,Bangladesh,BD,2019/5/12,36,60,53,31,0,11,86,0,0,0,0
Asia,Bangladesh,BD,2019/5/19,92,75,89,47,0,100,100,0,100,100,0
Asia,Bangladesh,BD,2019/5/26,42,66,35,38,67,42,83,100,42,0,0
Asia,Bangladesh,BD,2019/6/2,34,42,25,22,0,13,46,0,60,0,0
Asia,Bangladesh,BD,2019/6/9,30,56,55,38,0,13,50,0,18,0,72
Asia,Bangladesh,BD,2019/6/16,55,34,40,0,0,28,47,0,0,0,0
Asia,Bangladesh,BD,2019/6/23,33,35,20,18,0,8,50,0,16,77,0
Asia,Bangladesh,BD,2019/6/30,19,36,21,18,0,34,59,0,17,0,46
Asia,Bangladesh,BD,2019/7/7,32,39,34,20,0,18,63,0,0,0,99
Asia,Bangladesh,BD,2019/7/14,22,40,23,20,0,14,63,0,0,0,0
Asia,Bangladesh,BD,2019/7/21,32,40,36,31,0,16,65,0,19,0,51
Asia,Bangladesh,BD,2019/7/28,65,100,59,31,62,9,68,0,19,0,51
Asia,Bangladesh,BD,2019/8/4,23,43,26,22,0,0,73,0,0,0,0
Asia,Bangladesh,BD,2019/8/11,20,48,28,25,0,11,69,0,0,0,62
Asia,Bangladesh,BD,2019/8/18,40,39,35,27,0,9,73,0,19,0,50
Asia,Bangladesh,BD,2019/8/25,100,39,38,100,0,9,63,0,0,0,100
Asia,Bangladesh,BD,2019/9/1,41,51,45,46,0,0,66,0,0,0,49
Asia,Bangladesh,BD,2019/9/8,54,85,58,44,0,9,68,0,17,0,0
Asia,Bangladesh,BD,2019/9/15,22,35,28,30,0,8,66,0,0,0,0
Asia,Bangladesh,BD,2019/9/22,29,47,35,18,0,0,61,0,0,0,0
Asia,Bangladesh,BD,2019/9/29,15,61,22,19,0,13,66,0,0,0,0
Asia,Bangladesh,BD,2019/10/6,40,37,66,39,0,9,64,0,0,0,0
Asia,Bangladesh,BD,2019/10/13,53,71,31,27,0,0,60,0,0,0,0
Asia,Bangladesh,BD,2019/10/20,44,96,35,0,0,8,55,0,0,0,0
Asia,Bangladesh,BD,2019/10/27,30,56,22,26,0,9,56,0,0,0,47
Europe,Belgium,BE,2018/3/4,32,0,0,32,0,0,47,NA,0,0,0
Europe,Belgium,BE,2018/3/11,21,0,0,0,0,0,45,NA,0,0,0
Europe,Belgium,BE,2018/3/18,53,51,44,65,0,0,49,NA,0,0,0
Europe,Belgium,BE,2018/3/25,33,77,68,100,0,0,69,NA,0,0,0
Europe,Belgium,BE,2018/4/1,46,0,36,0,0,0,63,NA,0,0,0
Europe,Belgium,BE,2018/4/8,33,0,34,0,0,0,56,NA,0,0,0
Europe,Belgium,BE,2018/4/15,22,53,35,0,0,0,51,NA,0,0,0
Europe,Belgium,BE,2018/4/22,0,0,0,32,0,0,57,NA,0,0,0
Europe,Belgium,BE,2018/4/29,21,51,0,33,0,0,62,NA,0,0,0
Europe,Belgium,BE,2018/5/6,22,0,34,0,0,0,58,NA,0,0,0
Europe,Belgium,BE,2018/5/13,21,0,32,0,0,0,59,NA,0,0,0
Europe,Belgium,BE,2018/5/20,0,0,33,0,0,0,60,NA,0,0,0
Europe,Belgium,BE,2018/5/27,50,47,0,0,0,0,58,NA,0,0,0
Europe,Belgium,BE,2018/6/3,20,0,0,0,0,0,62,NA,0,0,0
Europe,Belgium,BE,2018/6/10,80,0,0,30,0,0,68,NA,0,0,0
Europe,Belgium,BE,2018/6/17,31,48,32,31,0,0,53,NA,0,0,0
Europe,Belgium,BE,2018/6/24,33,0,0,0,0,0,57,NA,0,0,0
Europe,Belgium,BE,2018/7/1,44,0,35,68,0,25,63,NA,0,0,0
Europe,Belgium,BE,2018/7/8,23,0,0,35,0,0,65,NA,0,0,0
Europe,Belgium,BE,2018/7/15,23,0,0,36,0,0,63,NA,0,0,0
Europe,Belgium,BE,2018/7/22,59,0,0,72,0,0,61,NA,0,0,0
Europe,Belgium,BE,2018/7/29,23,0,36,36,0,0,66,NA,0,0,0
Europe,Belgium,BE,2018/8/5,44,0,34,0,0,0,65,NA,0,0,0
Europe,Belgium,BE,2018/8/12,22,0,35,0,0,0,66,NA,0,0,0
Europe,Belgium,BE,2018/8/19,22,52,35,34,0,0,66,NA,0,0,0
Europe,Belgium,BE,2018/8/26,22,52,0,33,0,0,64,NA,0,0,0
Europe,Belgium,BE,2018/9/2,22,51,34,50,0,0,60,NA,0,0,0
Europe,Belgium,BE,2018/9/9,0,0,0,34,0,0,70,NA,0,0,0
Europe,Belgium,BE,2018/9/16,32,85,67,66,0,0,62,NA,0,0,0
Europe,Belgium,BE,2018/9/23,21,51,33,0,0,0,60,NA,0,0,0
Europe,Belgium,BE,2018/9/30,22,50,34,0,0,0,57,NA,0,0,0
Europe,Belgium,BE,2018/10/7,55,52,50,34,0,24,58,NA,0,0,0
Europe,Belgium,BE,2018/10/14,31,66,33,65,0,0,64,NA,0,0,0
Europe,Belgium,BE,2018/10/21,0,51,100,33,0,0,65,NA,0,0,0
Europe,Belgium,BE,2018/10/28,22,52,68,34,0,0,67,NA,0,0,0
Europe,Belgium,BE,2018/11/4,42,100,33,33,0,0,77,NA,0,0,0
Europe,Belgium,BE,2018/11/11,0,0,0,0,0,0,74,NA,0,0,0
Europe,Belgium,BE,2018/11/18,0,0,0,0,0,23,96,NA,0,0,0
Europe,Belgium,BE,2018/11/25,42,49,33,32,0,0,82,NA,0,0,0
Europe,Belgium,BE,2018/12/2,41,48,63,31,69,0,81,NA,0,0,0
Europe,Belgium,BE,2018/12/9,31,0,0,0,100,0,80,NA,0,0,0
Europe,Belgium,BE,2018/12/16,21,0,0,0,0,0,87,NA,0,0,0
Europe,Belgium,BE,2018/12/23,0,0,0,0,19,0,95,NA,0,0,0
Europe,Belgium,BE,2018/12/30,23,52,34,34,0,0,100,NA,0,0,0
Europe,Belgium,BE,2019/1/6,20,48,64,31,0,0,80,NA,0,0,0
Europe,Belgium,BE,2019/1/13,31,0,32,0,0,23,66,NA,0,0,0
Europe,Belgium,BE,2019/1/20,0,0,0,0,0,22,65,NA,0,0,0
Europe,Belgium,BE,2019/1/27,20,47,31,0,0,0,67,NA,0,0,0
Europe,Belgium,BE,2019/2/3,20,48,32,31,16,0,62,NA,0,0,0
Europe,Belgium,BE,2019/2/10,20,0,0,0,0,0,60,NA,0,0,0
Europe,Belgium,BE,2019/2/17,0,49,32,32,0,23,56,NA,0,0,0
Europe,Belgium,BE,2019/2/24,20,0,0,0,16,0,74,NA,0,0,0
Europe,Belgium,BE,2019/3/3,21,49,49,32,17,0,71,NA,0,0,0
Europe,Belgium,BE,2019/3/10,40,0,42,0,0,22,70,NA,0,0,0
Europe,Belgium,BE,2019/3/17,0,50,49,48,0,0,61,NA,0,0,0
Europe,Belgium,BE,2019/3/24,21,0,33,0,0,0,83,NA,0,0,0
Europe,Belgium,BE,2019/3/31,0,48,32,0,0,0,86,NA,0,0,0
Europe,Belgium,BE,2019/4/7,22,51,0,33,0,0,84,NA,0,0,0
Europe,Belgium,BE,2019/4/14,0,52,35,34,0,0,75,NA,0,0,0
Europe,Belgium,BE,2019/4/21,0,51,33,0,17,0,76,NA,0,0,0
Europe,Belgium,BE,2019/4/28,20,47,0,30,0,0,72,NA,0,0,0
Europe,Belgium,BE,2019/5/5,59,46,30,30,0,0,74,NA,0,0,0
Europe,Belgium,BE,2019/5/12,71,48,95,63,0,23,69,NA,0,0,0
Europe,Belgium,BE,2019/5/19,100,70,51,45,0,100,98,NA,98,100,0
Europe,Belgium,BE,2019/5/26,60,48,47,31,0,34,61,NA,0,0,0
Europe,Belgium,BE,2019/6/2,66,44,48,43,15,42,62,NA,0,0,0
Europe,Belgium,BE,2019/6/9,19,69,46,45,0,43,79,NA,48,0,71
Europe,Belgium,BE,2019/6/16,20,0,31,0,0,34,56,NA,0,68,45
Europe,Belgium,BE,2019/6/23,21,0,33,0,0,36,59,NA,0,0,0
Europe,Belgium,BE,2019/6/30,0,0,0,0,0,48,64,NA,0,73,48
Europe,Belgium,BE,2019/7/7,21,0,0,0,0,0,63,NA,0,0,0
Europe,Belgium,BE,2019/7/14,22,0,0,34,0,0,63,NA,54,0,0
Europe,Belgium,BE,2019/7/21,0,0,0,0,0,0,57,NA,0,0,52
Europe,Belgium,BE,2019/7/28,44,0,52,0,0,25,61,NA,0,76,0
Europe,Belgium,BE,2019/8/4,44,52,35,34,0,0,57,NA,0,0,49
Europe,Belgium,BE,2019/8/11,32,50,34,33,0,24,58,NA,53,72,95
Europe,Belgium,BE,2019/8/18,64,51,68,33,0,0,59,NA,53,0,48
Europe,Belgium,BE,2019/8/25,31,98,54,64,17,47,61,NA,0,0,46
Europe,Belgium,BE,2019/9/1,20,72,31,46,0,0,55,NA,0,0,89
Europe,Belgium,BE,2019/9/8,20,48,48,0,0,23,63,NA,100,69,46
Europe,Belgium,BE,2019/9/15,40,0,32,0,0,45,57,NA,0,0,45
Europe,Belgium,BE,2019/9/22,19,0,0,30,0,0,56,NA,0,0,43
Europe,Belgium,BE,2019/9/29,39,46,60,30,0,21,51,NA,48,0,0
Europe,Belgium,BE,2019/10/6,29,0,45,30,0,21,49,NA,47,0,100
Europe,Belgium,BE,2019/10/13,57,45,45,59,15,43,48,NA,0,0,43
Europe,Belgium,BE,2019/10/20,20,46,30,0,0,44,48,NA,0,66,44
Europe,Belgium,BE,2019/10/27,30,0,32,0,0,0,52,NA,0,0,0
Europe,Bulgaria,BG,2018/3/4,0,NA,0,NA,0,0,51,NA,0,0,0
Europe,Bulgaria,BG,2018/3/11,0,NA,0,NA,0,0,50,NA,0,0,0
Europe,Bulgaria,BG,2018/3/18,0,NA,0,NA,0,0,60,NA,0,0,0
Europe,Bulgaria,BG,2018/3/25,0,NA,0,NA,0,0,73,NA,0,0,0
Europe,Bulgaria,BG,2018/4/1,0,NA,50,NA,0,0,63,NA,0,0,0
Europe,Bulgaria,BG,2018/4/8,50,NA,0,NA,0,0,67,NA,0,0,0
Europe,Bulgaria,BG,2018/4/15,0,NA,0,NA,0,0,71,NA,0,0,0
Europe,Bulgaria,BG,2018/4/22,0,NA,0,NA,0,0,59,NA,0,0,0
Europe,Bulgaria,BG,2018/4/29,49,NA,0,NA,0,0,63,NA,0,0,0
Europe,Bulgaria,BG,2018/5/6,0,NA,0,NA,0,0,60,NA,0,0,0
Europe,Bulgaria,BG,2018/5/13,0,NA,0,NA,0,0,57,NA,0,0,0
Europe,Bulgaria,BG,2018/5/20,49,NA,0,NA,0,33,60,NA,0,0,0
Europe,Bulgaria,BG,2018/5/27,48,NA,0,NA,0,0,63,NA,0,0,0
Europe,Bulgaria,BG,2018/6/3,0,NA,0,NA,0,0,52,NA,0,0,0
Europe,Bulgaria,BG,2018/6/10,0,NA,0,NA,0,0,63,NA,0,0,0
Europe,Bulgaria,BG,2018/6/17,0,NA,45,NA,0,0,56,NA,0,0,0
Europe,Bulgaria,BG,2018/6/24,43,NA,0,NA,0,0,64,NA,0,0,0
Europe,Bulgaria,BG,2018/7/1,44,NA,45,NA,0,0,57,NA,0,0,0
Europe,Bulgaria,BG,2018/7/8,0,NA,0,NA,0,0,66,NA,0,0,0
Europe,Bulgaria,BG,2018/7/15,47,NA,0,NA,0,0,72,NA,0,0,0
Europe,Bulgaria,BG,2018/7/22,0,NA,0,NA,0,0,75,NA,0,0,0
Europe,Bulgaria,BG,2018/7/29,0,NA,46,NA,0,0,75,NA,0,0,0
Europe,Bulgaria,BG,2018/8/5,0,NA,0,NA,0,0,69,NA,0,0,0
Europe,Bulgaria,BG,2018/8/12,0,NA,0,NA,0,0,72,NA,0,0,0
Europe,Bulgaria,BG,2018/8/19,0,NA,0,NA,0,0,67,NA,0,0,0
Europe,Bulgaria,BG,2018/8/26,0,NA,0,NA,0,0,68,NA,0,0,0
Europe,Bulgaria,BG,2018/9/2,47,NA,50,NA,0,0,70,NA,0,0,0
Europe,Bulgaria,BG,2018/9/9,46,NA,0,NA,0,0,66,NA,0,0,0
Europe,Bulgaria,BG,2018/9/16,0,NA,0,NA,0,0,69,NA,0,0,0
Europe,Bulgaria,BG,2018/9/23,0,NA,0,NA,0,0,66,NA,0,0,0
Europe,Bulgaria,BG,2018/9/30,47,NA,49,NA,0,0,72,NA,0,0,0
Europe,Bulgaria,BG,2018/10/7,100,NA,0,NA,0,0,71,NA,0,0,0
Europe,Bulgaria,BG,2018/10/14,0,NA,49,NA,0,0,75,NA,0,0,0
Europe,Bulgaria,BG,2018/10/21,48,NA,49,NA,0,0,66,NA,0,0,0
Europe,Bulgaria,BG,2018/10/28,48,NA,0,NA,0,0,63,NA,0,0,0
Europe,Bulgaria,BG,2018/11/4,0,NA,0,NA,0,0,76,NA,0,0,0
Europe,Bulgaria,BG,2018/11/11,0,NA,0,NA,0,0,79,NA,0,0,0
Europe,Bulgaria,BG,2018/11/18,0,NA,0,NA,0,0,90,NA,0,0,0
Europe,Bulgaria,BG,2018/11/25,45,NA,0,NA,0,0,74,NA,0,0,0
Europe,Bulgaria,BG,2018/12/2,0,NA,0,NA,95,0,80,NA,0,0,0
Europe,Bulgaria,BG,2018/12/9,92,NA,46,NA,0,0,94,NA,0,0,0
Europe,Bulgaria,BG,2018/12/16,47,NA,47,NA,0,0,97,NA,0,0,0
Europe,Bulgaria,BG,2018/12/23,0,NA,0,NA,0,0,100,NA,0,0,0
Europe,Bulgaria,BG,2018/12/30,0,NA,0,NA,0,0,75,NA,0,0,0
Europe,Bulgaria,BG,2019/1/6,43,NA,89,NA,0,0,64,NA,0,0,0
Europe,Bulgaria,BG,2019/1/13,43,NA,0,NA,0,0,67,NA,0,0,0
Europe,Bulgaria,BG,2019/1/20,0,NA,0,NA,87,0,63,NA,0,0,0
Europe,Bulgaria,BG,2019/1/27,44,NA,92,NA,0,0,58,NA,0,0,0
Europe,Bulgaria,BG,2019/2/3,0,NA,45,NA,0,0,63,NA,0,0,0
Europe,Bulgaria,BG,2019/2/10,0,NA,0,NA,0,0,62,NA,0,0,0
Europe,Bulgaria,BG,2019/2/17,44,NA,45,NA,0,0,64,NA,0,0,0
Europe,Bulgaria,BG,2019/2/24,44,NA,45,NA,0,0,71,NA,0,0,0
Europe,Bulgaria,BG,2019/3/3,48,NA,48,NA,100,0,65,NA,0,0,0
Europe,Bulgaria,BG,2019/3/10,45,NA,0,NA,0,0,71,NA,0,0,0
Europe,Bulgaria,BG,2019/3/17,0,NA,0,NA,0,0,63,NA,0,0,0
Europe,Bulgaria,BG,2019/3/24,0,NA,48,NA,0,0,77,NA,0,0,0
Europe,Bulgaria,BG,2019/3/31,0,NA,0,NA,0,0,76,NA,0,0,0
Europe,Bulgaria,BG,2019/4/7,0,NA,0,NA,0,0,73,NA,0,0,0
Europe,Bulgaria,BG,2019/4/14,0,NA,0,NA,0,0,65,NA,0,0,0
Europe,Bulgaria,BG,2019/4/21,0,NA,0,NA,0,0,68,NA,0,0,0
Europe,Bulgaria,BG,2019/4/28,52,NA,0,NA,0,0,66,NA,0,0,0
Europe,Bulgaria,BG,2019/5/5,0,NA,0,NA,0,0,64,NA,0,0,0
Europe,Bulgaria,BG,2019/5/12,0,NA,0,NA,0,0,66,NA,0,0,0
Europe,Bulgaria,BG,2019/5/19,97,NA,100,NA,0,100,100,NA,100,100,0
Europe,Bulgaria,BG,2019/5/26,0,NA,48,NA,0,43,59,NA,0,0,0
Europe,Bulgaria,BG,2019/6/2,0,NA,0,NA,0,0,59,NA,0,0,0
Europe,Bulgaria,BG,2019/6/9,0,NA,49,NA,0,0,53,NA,0,0,0
Europe,Bulgaria,BG,2019/6/16,0,NA,0,NA,0,66,57,NA,0,66,0
Europe,Bulgaria,BG,2019/6/23,47,NA,0,NA,0,0,62,NA,0,0,0
Europe,Bulgaria,BG,2019/6/30,0,NA,0,NA,0,67,53,NA,0,0,0
Europe,Bulgaria,BG,2019/7/7,0,NA,0,NA,0,32,59,NA,0,0,0
Europe,Bulgaria,BG,2019/7/14,47,NA,0,NA,0,0,57,NA,0,0,0
Europe,Bulgaria,BG,2019/7/21,0,NA,0,NA,0,0,62,NA,0,0,98
Europe,Bulgaria,BG,2019/7/28,95,NA,0,NA,0,32,64,NA,0,0,0
Europe,Bulgaria,BG,2019/8/4,0,NA,0,NA,0,33,68,NA,0,0,0
Europe,Bulgaria,BG,2019/8/11,0,NA,0,NA,0,0,67,NA,96,0,0
Europe,Bulgaria,BG,2019/8/18,0,NA,48,NA,0,32,62,NA,0,65,97
Europe,Bulgaria,BG,2019/8/25,93,NA,0,NA,0,0,69,NA,0,0,97
Europe,Bulgaria,BG,2019/9/1,0,NA,0,NA,0,0,65,NA,0,0,100
Europe,Bulgaria,BG,2019/9/8,0,NA,0,NA,0,0,63,NA,0,0,97
Europe,Bulgaria,BG,2019/9/15,0,NA,0,NA,0,0,62,NA,0,0,0
Europe,Bulgaria,BG,2019/9/22,71,NA,48,NA,0,0,63,NA,0,0,0
Europe,Bulgaria,BG,2019/9/29,45,NA,0,NA,0,30,63,NA,0,0,0
Europe,Bulgaria,BG,2019/10/6,0,NA,47,NA,0,0,61,NA,0,0,94
Europe,Bulgaria,BG,2019/10/13,46,NA,0,NA,0,0,62,NA,0,0,95
Europe,Bulgaria,BG,2019/10/20,45,NA,0,NA,91,0,59,NA,0,0,0
Europe,Bulgaria,BG,2019/10/27,42,NA,44,NA,0,0,59,NA,0,0,88
Asia,Bahrain,BH,2018/3/4,33,NA,NA,NA,0,0,52,NA,0,NA,NA
Asia,Bahrain,BH,2018/3/11,65,NA,NA,NA,0,0,49,NA,0,NA,NA
Asia,Bahrain,BH,2018/3/18,0,NA,NA,NA,0,0,45,NA,0,NA,NA
Asia,Bahrain,BH,2018/3/25,0,NA,NA,NA,0,0,81,NA,0,NA,NA
Asia,Bahrain,BH,2018/4/1,100,NA,NA,NA,0,0,70,NA,0,NA,NA
Asia,Bahrain,BH,2018/4/8,32,NA,NA,NA,0,0,70,NA,0,NA,NA
Asia,Bahrain,BH,2018/4/15,0,NA,NA,NA,0,0,77,NA,0,NA,NA
Asia,Bahrain,BH,2018/4/22,0,NA,NA,NA,0,0,68,NA,0,NA,NA
Asia,Bahrain,BH,2018/4/29,33,NA,NA,NA,0,0,69,NA,0,NA,NA
Asia,Bahrain,BH,2018/5/6,0,NA,NA,NA,0,0,57,NA,0,NA,NA
Asia,Bahrain,BH,2018/5/13,0,NA,NA,NA,0,0,62,NA,0,NA,NA
Asia,Bahrain,BH,2018/5/20,0,NA,NA,NA,0,0,71,NA,0,NA,NA
Asia,Bahrain,BH,2018/5/27,0,NA,NA,NA,0,0,53,NA,0,NA,NA
Asia,Bahrain,BH,2018/6/3,0,NA,NA,NA,0,0,68,NA,0,NA,NA
Asia,Bahrain,BH,2018/6/10,32,NA,NA,NA,0,0,60,NA,0,NA,NA
Asia,Bahrain,BH,2018/6/17,32,NA,NA,NA,0,0,52,NA,0,NA,NA
Asia,Bahrain,BH,2018/6/24,31,NA,NA,NA,0,0,65,NA,0,NA,NA
Asia,Bahrain,BH,2018/7/1,31,NA,NA,NA,0,0,67,NA,0,NA,NA
Asia,Bahrain,BH,2018/7/8,0,NA,NA,NA,0,0,70,NA,0,NA,NA
Asia,Bahrain,BH,2018/7/15,34,NA,NA,NA,0,0,73,NA,0,NA,NA
Asia,Bahrain,BH,2018/7/22,0,NA,NA,NA,0,0,68,NA,0,NA,NA
Asia,Bahrain,BH,2018/7/29,0,NA,NA,NA,0,0,75,NA,0,NA,NA
Asia,Bahrain,BH,2018/8/5,34,NA,NA,NA,0,0,74,NA,0,NA,NA
Asia,Bahrain,BH,2018/8/12,35,NA,NA,NA,0,0,60,NA,0,NA,NA
Asia,Bahrain,BH,2018/8/19,0,NA,NA,NA,0,0,42,NA,0,NA,NA
Asia,Bahrain,BH,2018/8/26,34,NA,NA,NA,0,0,51,NA,0,NA,NA
Asia,Bahrain,BH,2018/9/2,0,NA,NA,NA,0,0,60,NA,0,NA,NA
Asia,Bahrain,BH,2018/9/9,0,NA,NA,NA,0,0,65,NA,0,NA,NA
Asia,Bahrain,BH,2018/9/16,66,NA,NA,NA,0,0,57,NA,0,NA,NA
Asia,Bahrain,BH,2018/9/23,31,NA,NA,NA,0,0,49,NA,0,NA,NA
Asia,Bahrain,BH,2018/9/30,0,NA,NA,NA,0,0,57,NA,0,NA,NA
Asia,Bahrain,BH,2018/10/7,0,NA,NA,NA,0,0,61,NA,0,NA,NA
Asia,Bahrain,BH,2018/10/14,32,NA,NA,NA,0,0,81,NA,0,NA,NA
